bpw34_a_V,bpw34_b_V
0.01275,0.006625
-0.001125,-0.0075
0.013375,-0.010375
-0.017125,0.001375
0.01225,-0.00125
0.006125,0.003875
0.012,0.006625
-0.001,0.008375
-0.005125,-0.007875
0.0145,-0.005
-0.002,0.00825
0.016125,-0.00375
0.00025,-0.003
0.01725,-0.004125
0.0045,-0.00175
-0.00325,0.0025
-0.005,-0.010125
0.0145,-0.006625
-0.005,-0.010625
0.016375,0.004625
0.017625,-0.008
-0.0135,-0.011
-0.0185,0.005875
0.013125,0.003875
0.00275,0.00875
0.007,-0.00575
0.013,-0.0015
-0.01225,0.01075
-0.015375,0.008625
-0.014125,0.001625
-0.006375,-0.006
0.001,-0.00375
0.00725,0.008375
0.016875,-0.0035
-0.014375,0.0085
-0.00975,-0.001625
0.007875,0.001375
-0.00725,0.009875
-0.016875,-0.00025
-0.016875,-0.0005
0.007125,0.00225
-0.00725,0.00775
0.01675,-0.000625
0.01575,0.008875
0.003625,0.006875
0.01325,0.006875
-0.005125,0.0085
-0.015,0.005375
0.001375,-0.009625
0.003375,0.0025
0.007125,0.005375
0.013,0.002625
-0.0055,0.002625
0.016375,0.008375
0.002875,0.0005
-0.00175,0.009625
0.01675,-0.009625
0.016375,0.00575
-0.004125,0.001
-0.006375,0.0035
-0.009875,0.006375
-0.012125,-0.008125
-0.007,-0.00175
0.01675,-0.00325
0.00025,0.007625
0.003875,0.009125
-0.0115,-0.0015
0.017125,0.00675
0.012,-0.003625
-0.0045,-0.0105
0.0065,0.01
0.00575,0.00925
-0.006,0.008875
-0.0035,0.001375
0.017125,0.006625
-0.000875,-0.0095
-0.009125,-0.00625
-0.005125,-0.006125
-0.011125,0.006
0.002,0.003875
-0.015375,0.008375
0.01075,-0.002375
0.014,-0.005625
-0.0005,0.005625
0.001375,0.00325
-0.0165,0.0075
0.015125,-0.001
-0.00275,-0.00475
0.017625,-0.011
0.012375,0.006375
0.009875,0.002
0.018125,0.0015
0.003,-0.005875
-0.011125,0.0
0.01375,0.000875
-0.017125,0.00975
-0.01525,-0.001125
0.00625,-0.002125
0.017375,-0.00125
0.011375,0.0
-0.014125,-0.00725
-0.005625,-0.009125
0.012375,-0.00475
-0.00825,0.008125
-0.001,0.00175
0.008875,0.000125
-0.004125,-0.005125
0.018,-0.00925
0.00525,0.00975
-0.009625,0.003875
0.003,0.005625
-0.010375,-0.002375
-0.01175,0.009375
0.014,0.006
0.01225,-0.0005
0.0075,0.003125
0.007625,-0.009
-0.00825,-0.002625
-0.012,0.009625
0.009625,-0.001375
-0.009625,0.00525
0.0175,0.003125
-0.008125,0.004625
-0.00725,0.003125
0.005,0.000125
-0.014125,0.007125
0.007375,-0.006375
-0.010375,0.001125
0.006125,-0.00025
0.018125,0.00325
-0.007125,-0.009875
-0.015375,-0.004625
-0.00375,0.0025
0.01725,0.0045
0.009,-0.004625
0.015375,-0.00025
0.01625,0.00375
-0.015625,0.0095
0.014875,0.01025
-0.009,0.0015
0.00875,0.007
0.002375,-0.008875
-0.01025,0.004
0.008875,0.005625
0.005375,-0.000625
-0.005,-0.0095
-0.01175,0.009375
0.01475,-0.001125
0.01025,0.004125
0.014375,-0.004
-0.013125,-0.008375
-0.00025,0.0095
-0.01325,0.010875
0.017625,-0.0095
0.016,0.003875
0.01125,0.009875
0.00825,-0.00125
-0.0015,-0.004875
0.0155,0.004375
-0.003625,-0.001125
-0.00275,-0.006375
0.009125,-0.00175
0.015375,-0.002
-0.0045,-0.000625
-0.01175,0.010875
0.01325,0.008875
-0.010375,-0.003875
-0.016875,0.007125
0.004875,-0.006125
0.01275,0.0035
-0.01375,-0.0095
-0.013625,0.00825
0.0055,-0.01
0.00225,-0.0075
-0.008625,-0.001375
0.014125,-0.01125
-0.005,0.008125
0.011625,0.0015
0.001875,-0.00525
0.003625,-0.003125
0.002375,-0.002125
-0.004125,-0.006125
-0.00025,-0.01125
-0.008625,-0.000875
0.01825,0.00325
-0.01625,0.0
-0.00825,-0.010125
0.01375,0.00875
0.00875,-0.003375
0.013875,-0.001125
0.008375,-0.00825
0.0165,0.000375
0.004125,-0.006875
-0.010875,0.003125
-0.00875,-0.007
-0.006875,-0.000625
-0.002125,-0.005625
0.00025,-0.01
0.017875,0.00675
-0.005,-0.01125
-0.0055,0.00075
0.017625,0.003875
-0.012625,0.002375
-0.007625,-0.010625
-0.00675,0.004625
0.00625,0.010875
0.002125,0.00025
-0.016875,0.009
-0.012625,-0.0025
-0.007875,-0.0075
0.003,-0.00375
0.016375,-0.005125
-0.017125,-0.000625
-0.010375,0.003375
0.00025,0.00675
-0.007,0.00325
0.013625,-0.009625
0.002375,0.000375
-0.00925,0.001875
0.0175,-0.0035
-0.000125,-0.01125
0.012,-0.004875
0.017,-0.007125
-0.006125,-0.0085
0.011,-0.0035
0.013375,0.004125
-0.010875,0.005375
0.01325,-0.010125
-0.009125,-0.002375
0.007875,0.011125
-0.015,0.0095
-0.008625,0.00775
0.015875,0.004625
-0.0045,-0.00925
-0.016875,-0.0015
0.0115,-0.011
0.015,-0.005625
0.007875,0.009875
0.018375,-0.0085
0.01275,-0.00475
0.01025,0.00825
0.0155,0.004
-0.0145,0.006
0.004,-0.00625
-0.007875,0.007875
-0.002375,-0.00475
-0.013,0.008
0.0,0.002375
-0.005625,0.011
-0.004625,0.0015
0.004125,0.00425
0.00475,0.00875
-0.013125,-0.001625
0.006875,-0.00825
-0.017375,0.00375
-0.004875,0.003125
0.011125,-0.004125
0.004875,0.008625
0.001625,-0.001875
-0.011125,0.006125
-0.00625,0.009625
-0.015375,0.00275
-0.00325,-0.00625
-0.015125,0.008875
0.006125,-0.00075
-0.0155,0.005625
-0.014375,0.004125
0.003375,0.007625
-0.005125,0.002625
-0.008625,0.005625
-0.017125,-0.003
0.002625,-0.003875
-0.007375,-0.0015
-0.01025,-0.007375
0.005375,0.007875
0.00875,0.0095
-0.000125,-0.0075
0.00675,0.003125
0.001375,0.00225
-0.00975,0.01075
-0.000375,-0.00475
-0.004,0.007875
0.018125,-0.000125
-0.009875,0.00725
0.010375,-0.004375
-0.003,-0.006375
-0.018125,-0.005375
0.0005,-0.001875
0.008125,-0.009625
0.007,0.00225
0.0095,0.005625
-0.00225,-0.006625
-0.00525,-0.001375
-0.017375,-0.00375
-0.000375,-0.009125
0.016,-0.004125
0.0065,-0.00925
0.013375,0.00125
0.009,0.005125
0.00475,0.004
-0.014875,-0.00675
-0.003,0.005625
-0.015,0.003
0.003,0.00475
-0.00125,0.01125
-0.015375,0.000375
-0.01625,-0.006375
0.017375,-0.008125
-0.0045,-0.002375
0.017125,-0.000625
-0.003625,-0.0035
0.004125,-0.001875
-0.00175,-0.005625
-0.009375,-0.010625
0.00625,0.00775
0.014125,0.008125
-0.00425,0.01025
0.016875,-0.001
-0.01775,0.00175
0.0165,-0.00175
-0.011125,0.008
-0.008375,0.000125
0.018125,-0.010125
-0.013875,-0.009
0.018625,-0.008875
-0.007,-0.0005
-0.002375,0.009125
-0.01625,-0.011
-0.007875,0.0
-0.002875,0.009
0.0005,-0.001375
-0.008,-0.008625
0.010625,-0.005875
-0.0115,-0.009625
-0.006625,0.00475
0.0165,-0.00675
-0.010625,0.008625
-0.016375,-0.00025
-0.017,-0.01
-0.00675,0.00275
-0.008875,0.0025
0.002125,-0.00125
0.008125,-0.004125
0.012375,-0.00675
0.005125,0.001
-0.000625,-0.001125
0.01075,0.00825
0.016875,0.00475
0.01025,-0.000625
0.015875,-0.000625
0.015125,-0.010125
-0.003375,-0.007875
-0.01725,0.006125
0.00925,0.000125
-0.00025,-0.00975
0.01075,0.001
-0.004,-0.00925
0.00975,-0.0055
-0.01475,0.008125
0.016375,-0.009125
0.01525,-0.0005
0.01275,0.0055
0.001625,0.00775
-0.017,-0.009375
0.00675,-0.008625
0.011375,-0.0045
-0.0125,0.00975
-0.012375,-0.01
-0.012625,-0.005
-0.002625,-0.005375
0.017,-0.006625
0.010125,0.00425
-0.00075,0.00125
0.006875,0.0095
-0.002875,-0.004375
0.003,0.001
0.006625,0.007
-0.000375,0.002625
0.004375,-0.004875
-0.009,-0.009375
-0.0115,-0.010875
-0.007125,0.005125
0.001125,0.00425
0.014125,0.006375
-0.005125,-0.010375
0.00175,0.002375
-0.015125,-0.00825
0.005125,0.0075
-0.001875,-0.000625
0.005875,-0.005625
-0.0065,0.003875
0.01675,-0.009
-0.002625,0.00625
-0.004875,0.000625
-0.0045,0.002
-0.009125,0.00025
0.008375,-0.002375
0.004,0.002
-0.00125,-0.0015
0.014875,-0.005625
-0.0145,0.002875
0.01575,-0.000625
0.007625,-0.000125
-0.001625,0.001875
-0.011875,0.00725
-0.014375,0.008625
-0.018125,-0.005375
0.014125,-0.010125
0.00875,-0.008375
-0.012625,-0.00425
0.005,-0.0085
-0.008625,0.003625
0.000875,0.00375
0.002125,0.005375
0.0055,0.000125
-0.002625,-0.0075
-0.01,-0.005375
-0.000625,0.004625
-0.003125,0.008375
0.010625,-0.000125
0.002375,-0.005875
0.003,-0.0085
-0.00675,0.004
-0.00275,-0.0015
0.008625,0.006625
-0.000625,0.003625
0.00675,-0.004375
0.007125,-0.003875
-0.001875,0.01
-0.017125,0.004875
-0.005375,0.00575
0.009875,0.000375
-0.01075,-0.009625
0.005375,-0.007625
-0.009875,0.00025
-0.00125,0.003125
0.01125,-0.008125
-0.00775,0.0005
-0.002875,-0.010125
-0.012375,-0.0105
-0.014375,0.00675
0.00275,0.007375
0.00075,-0.008625
-0.0025,0.002125
-0.015,0.001875
0.003125,-0.003375
0.018625,0.005875
-0.000875,0.0
0.017375,0.008875
0.01575,-0.00325
-0.002875,0.0055
0.016,-0.001375
0.006,-0.0085
-0.006875,0.0085
0.010625,0.01125
0.005125,0.009625
0.01125,-0.0065
-0.01825,0.0055
-0.016625,-0.005625
0.0075,0.004875
-0.000375,-0.005875
0.001875,-0.00675
0.008,0.0065
-0.011,0.009
-0.000625,0.004875
-0.00525,0.0065
-0.012625,-0.006125
-0.011375,-0.00825
0.00525,0.001125
0.012125,0.007125
0.006625,0.00875
-0.015,0.00525
-0.007625,-0.01025
0.001125,-0.008125
0.014375,-0.005625
-0.003875,-0.007125
-0.003875,0.008
0.002625,0.00375
0.01125,0.00575
-0.011125,-0.00875
0.012,0.005375
-0.00975,0.00125
0.014875,0.003875
-0.011,0.0015
-0.001,0.007625
0.002,-0.00325
-0.001875,0.00525
-0.006125,-0.001625
0.00225,-0.01025
-0.009875,0.006
-0.014375,-0.00525
-0.003125,-0.00575
-0.008875,-0.0035
0.002,-0.002125
0.007375,0.001375
0.00375,0.010125
-0.0155,0.00625
0.014625,0.01025
0.01625,0.001375
-0.002375,0.009625
0.003125,-0.01075
0.014375,-0.010875
-0.00975,0.00125
0.01325,-0.011125
-0.016,0.00375
0.014125,-0.009375
0.008375,0.008125
-0.011875,-0.002375
-0.0095,0.0095
0.011625,0.006375
0.009125,0.002375
0.00975,0.002125
0.00575,-0.003875
0.009625,-0.007625
0.016625,-0.009
-0.015875,-0.007
-0.00475,-0.0005
-0.01575,0.00875
-0.015875,-0.010875
-0.004875,-0.00275
0.001,-0.011125
0.0115,0.0015
-0.004125,0.003875
-0.013,0.009125
0.0105,0.008
0.004125,-0.00625
-0.018125,0.003375
-0.000875,-0.007625
-0.01075,-0.002
0.008125,0.00975
0.003375,-0.00175
0.010875,-0.004125
0.008875,-0.000875
0.008625,0.008125
-0.003875,0.002875
-0.0055,-0.001875
-0.014625,-0.00925
-0.015,-0.004
-0.002125,-0.00325
-0.001375,0.004625
0.0085,0.000375
-0.007,0.003625
-0.006,0.005875
0.0165,-0.003875
-0.013125,-0.0085
0.01725,-0.005
-0.004875,-0.00825
0.0065,0.000625
0.003625,-0.00375
0.01275,-0.0025
0.00775,0.00675
-0.01175,-0.002875
-0.0025,0.008625
-0.00375,0.002
-0.008875,0.009375
0.01575,0.0105
-0.006875,-0.005625
-0.004625,-0.001
0.013875,-0.007625
0.00525,-0.00575
0.00125,-0.0025
-0.013375,0.00125
0.018,-0.005375
-0.007375,-0.005
-0.009875,-0.006625
0.000875,0.009875
0.00475,-0.001625
0.0015,-0.008125
0.002625,0.008375
0.012125,0.00225
0.018,-0.00325
0.012,0.0045
-0.014875,0.00625
0.000375,0.000375
-0.001125,0.0045
0.01475,0.004
-0.0015,-0.004375
0.01875,0.00225
0.014125,-0.008
-0.005625,0.00525
0.015125,0.00275
-0.005125,-0.00475
0.007625,0.009
0.01375,-0.00775
-0.004625,-0.009625
0.01075,-0.009875
0.011125,0.007625
-0.00725,0.005625
-0.006625,-0.0035
-0.017625,0.0065
0.010125,-0.005375
-0.01425,0.00925
0.006875,0.00425
-0.01475,-0.00175
-0.004,0.01075
-0.014625,-0.009125
-0.01625,-0.0055
-0.00625,0.004625
-0.005375,-0.00575
0.002625,-0.010875
0.0005,0.00625
0.0095,0.00925
-0.011625,-0.007125
-0.006125,-0.010625
0.006875,-0.009875
-0.00875,0.001625
0.00325,0.008125
-0.006,0.004875
0.018625,0.010375
-0.005125,-0.0015
0.006125,-0.000625
-0.016625,-0.0025
0.016,-0.00475
0.018375,0.00025
0.006625,-0.011125
-0.00775,0.0015
0.014,0.00275
-0.00225,-0.005125
0.015125,-0.001875
-0.012875,-0.009375
0.012375,-0.010375
0.004,-0.003375
-0.015625,0.00375
0.00275,-0.001
-0.01225,0.008125
-0.0045,-0.002
0.004875,0.005625
-0.0175,0.004625
-0.004,-0.0075
0.0115,0.009125
0.0085,0.010125
-0.0015,-0.011
-0.00075,-0.001625
-0.018625,0.001375
0.0115,0.0095
0.00625,0.007625
0.009875,-0.005875
0.01425,0.000625
-0.015,0.005625
0.013125,-0.006125
-0.006125,-0.006375
-0.0125,0.006125
0.000375,0.001875
0.015375,0.007375
-0.013875,0.01025
-0.018,-0.01025
-0.0145,0.008625
0.012125,0.001375
-0.011,-0.00475
-0.007125,-0.00725
-0.012375,-0.000875
0.009375,-0.006375
0.006125,0.00875
-0.01825,-0.000375
-0.014625,0.0005
-0.011875,0.0055
-0.00825,0.010875
0.002,-0.007125
-0.01325,-0.00875
-0.004875,0.009625
0.017125,0.00025
0.01825,-0.004125
-0.00325,0.00375
-0.016375,-0.009875
-0.011125,-0.00875
-0.01125,0.01125
0.00975,-0.01125
-0.008125,0.010625
-0.0175,-0.00325
-0.017625,0.011125
0.0185,0.007
-0.002625,-0.007
0.014625,-0.002625
-0.017,-0.001625
-0.00375,0.0035
0.01225,0.011125
-0.009125,-0.00125
0.013625,-0.0055
-0.010625,-0.002875
0.004625,-0.008125
0.0025,-0.005875
-0.003,0.002
0.018125,-0.004625
0.017,0.001125
0.00875,0.004875
0.016875,0.011125
-0.017875,-0.003
0.001875,0.0075
-0.01475,0.010375
0.014,0.01125
-0.0015,0.002875
-0.008,-0.004875
0.01625,-0.008125
0.014125,0.008625
-0.0115,0.010875
-0.005875,-0.00875
0.0075,0.0075
-0.011875,0.003125
0.013625,-0.008
0.0035,0.008
0.009,-0.011125
-0.011125,-0.004125
-0.00975,-0.001625
-0.0075,-0.00875
-0.00625,-0.007625
-0.000625,0.003
-0.01225,0.007875
-0.0185,-0.01025
-0.003125,-0.005625
0.004,-0.008875
-0.011,0.00675
0.01275,0.0065
-0.011875,0.00575
-0.01075,-0.007
0.01225,-0.007
0.00425,0.009375
-0.01375,0.003375
0.016875,0.00425
0.0125,-0.000125
-0.00825,0.0055
-0.004125,-0.009875
0.01425,-0.00875
-0.00975,-0.008
-0.00125,-0.00975
0.006125,0.00475
0.003,-0.011125
0.005,0.011
-0.005375,-0.00775
-0.010625,0.00225
-0.0105,-0.0015
0.0115,-0.004375
0.0075,0.004
-0.01175,0.00725
-0.005125,-0.007
0.01175,-0.003125
-0.013125,-0.0095
0.012125,-0.01025
-0.006375,-0.008
-0.00775,-0.010875
-0.005875,0.002375
0.01575,-0.0075
0.00775,0.003125
-0.01575,-0.003625
0.005875,0.007125
-0.0125,-0.01025
-0.017625,-0.010125
-0.006,-0.007125
-0.0075,-0.007125
-0.001875,-0.006875
-0.017875,-0.004875
0.017375,-0.008875
-0.0055,-0.00025
-0.016125,0.00225
-0.0185,-0.009125
0.00075,-0.0085
-0.009875,0.0105
-0.00375,-0.002375
0.004875,-0.00675
0.015375,0.006
0.01875,0.002
0.013125,0.006875
0.01425,0.009375
0.01225,-0.00175
-0.011125,0.005625
-0.012625,0.011125
-0.01475,0.01
-0.008625,0.00575
-0.00925,-0.007375
-0.0075,0.00875
-0.00925,0.003375
0.0055,-0.00925
0.0065,0.000625
-0.004875,-0.00175
-0.004125,-0.0105
-0.016375,-0.006125
0.003125,0.002875
0.009625,-0.003875
-0.015875,-0.004875
0.005,-0.009125
-0.013125,0.003375
0.009625,0.005625
0.013625,0.010125
-0.01175,-0.01025
-0.010375,0.009
-0.004625,0.010125
-0.0135,0.0095
-0.010375,0.0015
0.006625,0.001875
0.013625,0.003
0.001375,0.003875
-0.007875,0.01125
0.008125,-0.01075
0.009,0.003375
-0.003625,0.000125
0.0175,-0.00125
-0.01375,0.003
0.0085,0.0
0.000625,0.00725
-0.0175,-0.005625
-0.0055,0.0085
0.00325,-0.00625
-0.00025,-0.01
0.005625,0.00025
-0.010125,-0.005125
0.013125,-0.003125
0.012875,0.009875
-0.008375,0.00125
-0.015,-0.006125
0.0005,0.010625
-0.01725,-0.0025
-0.00125,-0.001125
-0.015,-0.010375
0.0185,0.01025
-0.0015,0.007625
0.012375,0.009375
-0.015625,-0.0085
-0.0055,-0.003125
0.00375,-0.011
-0.008,0.009
-0.011875,-0.006125
0.0115,-0.002625
-0.013125,-0.001875
-0.00475,-0.0045
0.007125,0.00775
0.00075,0.007375
-0.01525,0.00175
0.01825,-0.007375
0.00775,-0.008875
0.01725,0.001625
0.0135,0.007125
-0.002625,-0.004
-0.004125,-0.004875
-0.010125,0.01
-0.00725,0.007375
0.012625,-0.00125
0.013625,0.003
-0.0105,0.008125
-0.009875,-0.00175
0.007375,-0.01125
-0.0035,-0.00525
-0.0145,0.005125
-0.016375,-0.010875
0.01875,0.002875
0.018,0.00525
0.01725,0.002125
-0.0085,0.007
0.0185,-0.002875
0.000125,0.01075
-0.00425,0.010375
0.0075,-0.000625
0.012875,0.001125
0.011875,0.004
0.004875,-0.003
0.00975,-0.001
0.015625,-0.009625
-0.018,0.009375
0.00375,-0.007625
-0.00025,0.00575
0.018625,-0.004
-0.01025,0.00975
0.01825,-0.009875
0.001125,-0.002375
-0.0115,0.0055
-0.0075,-0.003625
0.009375,0.009375
0.016625,-0.0005
-0.00725,0.00125
0.003125,0.002
-0.001375,-0.005125
-0.0085,-0.009625
0.01225,-0.001375
-0.017375,-0.0055
-0.00875,0.002625
0.009125,0.006625
0.005,-0.008375
-0.013625,0.00475
0.007,0.008375
-0.01775,0.003375
-0.015625,-0.01025
-0.00475,0.003875
0.0015,-0.006125
0.0125,-0.00825
-0.00775,0.0105
0.007,-0.008875
0.009,0.000375
0.008625,0.007625
0.00225,0.000125
0.004375,-0.008375
-0.01325,0.006875
-0.012625,0.00025
-0.009125,0.006
-0.00225,-0.007125
0.00375,0.009
0.00975,0.00625
0.007875,-0.00925
0.0145,0.010625
0.011625,0.001375
0.018625,0.002
-0.004125,-0.006
-0.004125,-0.0075
-0.0175,-0.009375
-0.00075,0.003875
-0.0005,-0.00275
0.012875,-0.00825
-0.007625,0.0095
0.0055,0.010125
-0.01,0.004
0.0135,0.0075
0.01025,-0.002625
0.001625,0.007875
-0.011625,-0.00425
-0.000875,0.007125
0.00425,-0.0005
-0.00925,-0.0015
0.003625,-0.000125
0.004875,-0.006375
0.01225,0.00475
0.01225,0.008
-0.00825,0.00325
0.014875,-0.0075
0.005,0.003375
-0.00225,-0.008375
0.01575,-0.002375
-0.01525,-0.009875
-0.012375,0.011125
0.001375,0.00125
0.008625,0.0095
-0.015125,-0.0075
-0.01075,0.002625
0.01775,-0.010375
-0.005875,-0.005875
-0.003375,-0.0045
0.010375,0.009375
0.009375,0.00525
-0.005875,-0.01
0.0065,0.010125
-0.0095,-0.009125
-0.016375,0.002125
-0.0045,-0.00875
0.011875,0.001125
0.009125,0.00175
-0.00025,0.007125
0.018375,0.006125
0.002375,-0.008
0.00825,0.010375
0.01775,-0.001375
-0.009625,0.00275
0.006125,-0.005
-0.00175,0.00475
-0.017625,0.001625
-0.01575,-0.002625
0.01375,-0.003625
0.014625,0.006125
-0.0075,0.00725
-0.0005,0.007625
0.0185,-0.007375
0.004375,-0.004625
0.0105,-0.01075
0.012,0.007625
0.008625,-0.002375
-0.003375,0.00725
0.0065,0.00825
0.01775,-0.006875
0.007375,-0.0025
-0.002875,-0.005625
0.01625,-0.002
-0.0055,0.0035
0.015375,0.01075
0.01725,-0.0005
0.001,-0.01075
-0.0075,0.007375
0.00875,0.001125
-0.00875,-0.010375
0.007625,-0.007375
-0.016875,-0.00625
-0.014875,-0.011
0.01825,0.002
-0.010125,0.006625
-0.01175,0.0045
-0.005,-0.00175
-0.001,0.003875
0.016375,-0.003
-0.013375,-0.010625
0.01475,0.00425
0.014375,-0.00025
0.005125,-0.008875
-0.006875,-0.0095
0.01175,0.00475
0.01025,-0.002625
-0.0055,-0.009125
0.010875,0.002375
0.01775,-0.009625
-0.009875,0.0055
0.01825,0.000875
0.017375,-0.0035
-0.008625,0.006625
-0.00875,-0.010125
-0.0085,0.001
-0.014875,-0.010875
-0.013,0.0055
-0.010375,-0.0045
-0.013125,-0.006125
-0.008375,-0.005125
0.001875,-0.007125
-0.013625,-0.000875
0.006,0.008125
-0.011,-0.009625
0.003,-0.00925
-0.003125,0.000375
0.0035,-0.0105
-0.013375,0.00825
-0.011,0.001
0.008875,0.01
0.008,0.008125
0.014375,-0.0085
0.012875,0.009625
0.005625,-0.001875
-0.00525,-0.00125
0.001125,0.00325
-0.01525,-0.000875
-0.001875,-0.01125
-0.015375,0.006
0.006375,0.007625
0.016625,0.010875
-0.0125,-0.00425
0.01375,-0.007875
-0.01825,0.0015
-0.003875,-0.003375
0.00825,0.007875
0.0115,-0.001
0.011,-0.00575
0.016,-0.004125
-0.01725,-0.008
0.014125,-0.005
-0.011125,0.00375
-0.006125,0.0025
0.01225,-0.005
0.014625,-0.00825
0.008125,0.0105
0.01425,0.00225
0.0165,-0.00375
0.0035,-0.005125
0.00875,0.006875
-0.004,-0.006875
0.016625,0.002125
0.01325,-0.00175
-0.00225,-0.000125
-0.017,0.008
-0.01875,-0.003125
-0.00275,0.008875
0.0125,-0.00125
-0.017375,0.006375
-0.013875,0.006125
-0.005125,0.008625
-0.0135,-0.0085
0.013125,0.004375
0.012,0.003
-0.011375,0.00875
0.014375,0.002
0.00975,0.00975
-0.00625,-0.004625
0.018125,0.003125
0.011375,-0.0065
0.015,0.002
-0.0085,0.0055
0.00675,0.008
0.008875,0.00325
-0.009,0.007375
-0.00625,-0.0095
-0.00425,-0.004
-0.004875,-0.004375
-0.003375,-0.009375
0.005,-0.004625
-0.017625,0.006
0.0105,0.0
-0.010125,0.004875
0.008125,0.00075
0.01075,0.006875
-0.0015,-0.003
-0.0095,-0.00325
-0.006375,-0.00475
0.005625,-0.0025
-0.0145,-0.00225
0.002125,-0.00075
0.004625,-0.00475
-0.011875,-0.008875
-0.016,-0.002625
-0.015375,0.00725
0.001125,-0.00175
0.01475,-0.002375
-0.00075,-0.006375
-0.018,0.00975
-0.014375,0.008875
-0.018625,0.00625
0.001875,0.0045
0.00275,-0.009625
-0.012125,-0.009875
-0.014125,-0.003875
0.00725,0.010625
0.0015,0.006125
0.007,-0.006375
0.003875,0.009375
0.005,0.0025
0.0085,0.004875
0.005125,-0.009875
0.00275,0.009125
-0.007625,0.00975
0.014,-0.00275
0.003,0.010625
0.017875,-0.002125
0.01275,-0.009125
-0.01875,-0.00125
-0.00975,-0.005375
-0.005375,-0.003625
0.008875,0.009375
0.00425,0.008625
0.000125,-0.009625
-0.014375,-0.006375
-0.012,0.007875
-0.015375,0.003125
0.0085,-0.01
-0.000625,0.0085
-0.004375,-0.00875
0.016125,-0.00475
0.002625,0.007875
-0.00875,-0.011125
-0.01225,0.004875
0.01,0.006
0.007875,-0.01
0.011875,0.001125
-0.014,0.004875
0.009375,0.008125
-0.017,-0.004625
-0.0135,-0.005375
-0.018125,0.007375
-0.0155,0.00925
0.0055,-0.0065
0.011375,-0.000625
0.014625,-0.003
-0.01475,0.00675
0.011,-0.00125
-0.006,0.01
-0.012375,-0.00675
0.012875,0.00325
-0.017375,0.00525
-0.005375,-0.009875
-0.016125,-0.002125
0.008875,0.00525
-0.01225,0.00025
0.0155,-0.00575
0.012375,0.004125
0.012625,-0.005375
0.002875,-0.002625
0.001375,0.0045
0.0185,-0.001875
0.00475,0.00325
-0.013125,0.009625
-0.008875,-0.0105
0.001875,-0.00775
-0.005625,0.002625
0.01425,-0.0105
0.014875,0.010625
0.010875,0.0035
0.0125,-0.000625
0.016125,0.00075
-0.01525,0.009625
-0.016625,0.006125
-0.01225,0.00625
0.01,0.0045
-0.009375,-0.000875
-0.000375,-0.0035
-0.004625,0.00875
0.017875,0.006375
-0.012875,0.003875
-0.012,-0.0045
-0.002375,0.003875
0.014625,-0.00775
0.001875,-0.009875
0.00225,0.00525
0.00275,-0.004125
-0.0145,-0.001875
0.009,0.00475
-0.0045,-0.010125
-0.011,-0.00625
0.01625,-0.003
0.015125,0.00775
0.012125,0.011
-0.00825,-0.007375
-0.004,-0.000125
0.012125,-0.0005
0.005375,-0.009125
-0.016125,0.00525
-0.004125,0.004125
0.002,-0.001125
0.007375,-0.004
0.00225,-0.003875
0.016,-0.0065
0.00475,-0.00575
0.01375,0.00925
-0.008375,0.009375
-0.0035,-0.00275
0.003375,0.008125
0.012125,-0.009625
0.00775,0.0045
0.012375,0.007625
-0.009375,-0.0035
0.014375,0.00675
0.014625,-0.003625
0.006375,0.01025
0.00675,0.007625
-0.016,-0.009375
0.000875,0.001375
-0.002625,0.008625
-0.017,-0.008875
-0.00825,0.0085
-0.013625,-0.006125
0.01,0.0065
-0.011125,0.009375
-0.0115,-0.007
-0.0025,-0.007
-0.0045,-0.007375
0.018625,-0.00725
0.018125,-0.010875
0.007875,0.011125
-0.01175,0.01
0.01625,-0.003375
0.018625,-0.000875
0.008,0.010625
0.0005,0.0065
0.0145,0.005125
0.015875,-0.01075
0.011875,-0.01075
-0.005875,-0.004625
0.0085,-0.004375
0.01575,0.003125
0.01525,0.003625
-0.00775,0.00775
-0.008125,-0.003125
0.0045,-0.003625
0.0165,-0.008625
-0.0105,0.010875
-0.012125,0.00825
-0.00575,0.01075
0.01725,0.005125
0.00375,-0.007625
0.00175,0.005
0.009,0.010875
0.001875,0.011125
-0.000625,0.009
0.01775,-0.011
0.0005,-0.00525
0.014,-0.006875
-0.01275,-0.005125
0.013875,0.008125
-0.0045,0.009875
0.000875,0.0105
0.01025,-0.00725
0.010625,-0.007875
0.018375,0.00725
-0.009625,-0.008375
-0.0105,-0.01075
0.017375,-0.006
0.006,-0.008
0.013375,-0.01
-0.010125,0.00525
-0.014625,-0.009
0.0,-0.004875
0.004,-0.003375
-0.011,0.006875
-0.004375,0.00725
0.013375,0.0
-0.00975,-0.00475
-0.011,0.00325
-0.000375,-0.010375
-0.01625,-0.00575
0.0145,0.01075
-0.00575,0.005125
-0.0045,-0.0005
-0.013625,0.008
-0.006375,-0.004625
-0.0185,0.005875
0.00075,-0.006
0.01125,-0.00575
0.017875,-0.004
-0.01775,-0.004375
0.008375,-0.00275
0.011125,0.003
0.01125,0.005375
0.00525,0.0015
0.0055,0.011
0.0075,-0.00025
-0.0155,0.01125
0.008125,0.001625
-0.016,0.00075
0.016,-0.003375
-0.018125,0.00125
-0.015125,-0.003
0.01325,0.00675
0.004,-0.00625
0.007625,-0.00975
0.0005,-0.008875
